MOFid,metal,linker,density,Di,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000
BUBWOM_clean,[Zn],[C][=N][C][=C][C][Branch1][=Branch2][CH0][C][=C][N][C][=C][Ring1][=Branch1][=C][Ring1][N],1.474,4.29554,-1.6077850821213264,1.3512460391,1.6618466377
BUCVAY_clean,[Co][Zn],[C][=Branch1][C][=O][Branch1][S][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],1.22099,5.36914,-3.664584226915544,1.3229628773,2.2381631414
BUCVIG_clean,[Co],[C][=Branch1][C][=O][Branch1][S][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][=Branch2][OH0],1.22513,5.34007,-3.639802440487718,1.2926014908,2.0924282225
BUCWAZ_clean,[Cd],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][S][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N],0.986571,8.069890000000001,-3.352717790067781,3.1923511258,9.3128964571
BUGSAY_clean,[Dy],[P][=Branch1][C][=O][Branch1][P][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][C][OH0][OH0],1.6832600000000002,4.67913,-2.3911970048265045,3.4895643495,2.7667331136
BUGSEC_clean,[Eu],[P][=Branch1][C][=O][Branch1][P][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][C][OH0][OH0],1.60879,4.72085,-2.066577506837363,3.9667131336,2.8889375319
BUGSOM_clean,[Tb],[P][=Branch1][C][=O][Branch1][P][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][Branch1][C][OH0][OH0],1.65941,4.69508,-2.2369990229445333,3.6735289891,2.7914580942
BUKMUQ01_clean,[Zn],[OH0][C][=Branch1][C][=O][C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.8535119999999999,5.90111,-3.456854880758783,3.8694836061,11.3381286947
BUKRUW01_clean,[Zn],[O][=C][=C][C][=N][N][=C][Ring1][Branch1],0.946218,10.63994,-4.603046089871841,0.3818762502,9.4131172299
BUKRUW02_clean,[Zn],[CH1][CH0][Branch1][=Branch1][C][=Branch1][C][=O][OH0][CH1][NH0][NH0][Ring1][Branch2],0.90051,10.18784,-4.624084111372858,0.3425539333,9.3107795762
BUKRUW03_clean,[Zn],[NH0][NH0][CH1][CH0][Branch1][=Branch1][C][=Branch1][C][=O][OH0][CH1][Ring1][Branch2],0.827757,10.56885,-4.650555393599113,0.3654036367,10.2289018951
BUKYAJ_clean,[Li],[N][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][OH0],0.92244,5.1020900000000005,-3.58922276662279,2.4425993354,6.6423341114
BULBER_clean,[Tb],[C][=C][Branch2][Ring2][Branch1][C][=C][C][=Branch2][Ring1][#Branch2][=C][Ring1][=Branch1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.4946700000000002,7.8305,-2.449550274356998,4.1401607986,4.1719876732
BUQWER_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=C][N][=C][Ring1][=Branch1],1.26322,5.03897,-3.1766920865947124,2.5021664416,4.0934547414
BURHUS_clean,[Co],[OH0][P][=Branch1][C][=O][OH0],1.65159,4.43494,-4.398591939465316,0.5619119814,3.7219339423
BURQIQ_clean,[Na][Cd],[C][=Branch1][#C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.998622,8.30102,-2.931072388317928,2.9699876872,8.0380443015
BUXNIT_clean,[Co],[C][=C][N][Branch2][Ring1][#Branch2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=N][C][Ring2][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][#Branch2],1.05924,5.01764,-1.9232976746849733,3.0968189049,4.5668162617
BUXNOZ_clean,[Cu],[NH0][NH0][CH0][Branch2][Ring1][S][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.804674,11.48655,-4.445576261665504,0.5443108574000001,10.7051960875
c4dt01678e_c4dt01678e2_clean,[Cd],[C][=Branch1][C][=O][Branch1][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][O][Ring1][Branch2][OH0],1.34207,6.3723,-2.781390980779081,4.7184323482,5.8264210704
c4dt02056a_c4dt02056a2_clean,[Mn][Fe],[C][=C][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][Ring1][N],1.53315,6.2598,-3.922973849911657,1.0274101027,0.8559076505000001
c4dt02169j_c4dt02169j2_clean,[Zn],[C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][C][NH1][C][=C][C][=Branch1][=Branch2][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.958222,6.21817,-4.049040588823911,1.101194342,7.834385475
c4dt03868a_c4dt03868a2_clean,[Zn],[C][C][=C][Branch1][=Branch2][C][Branch1][C][C][=N][NH1][Ring1][=Branch1][C][=C][Branch1][C][C][NH1][N][=C][Ring1][=Branch1][C],0.7287629999999999,7.46717,-2.898173908139035,4.2581807867,9.7217238077
c4qi00138a_c4qi00138a2_clean,[Co],[C][=C][C][=C][Branch2][Branch1][#Branch1][P][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][=N][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][C][=Branch1][Ring2][=C][Ring1][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring2][=Branch1],1.00266,5.93349,-2.7427223127426568,3.6452145896,6.2225927926
c4ta05638h_c4ta05638h2_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][#Branch2][C][=C][C][=N][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],1.02228,5.30107,-2.621001044566767,4.4367687326,7.8436700515
c5cc00018a_c5cc00018a2_clean,[Co],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch2][Ring2][#C][O][C][=C][C][Branch1][P][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][Branch1][P][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][P],1.0274,5.79361,-3.839756628040194,1.7449670546,6.8364896156
c5cc01886b_c5cc01886b2_clean,[Zn],[O][=P][Branch1][C][OH0][OH0],1.82446,3.99847,-3.450187790267469,1.2873812482,1.1704387164
c5cc02372f_c5cc02372f2_clean,[Zn],[C][C@H1][Branch2][Ring1][=N][C][C][C@@H1][Branch1][Ring2][C][Ring1][=Branch1][/N][=C][/C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][N][/N][=C][/C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][N],1.1045,5.43647,-4.007082145769269,1.1070735342,3.7878534602
c5cc09925k_c5cc09925k2_clean,[Zn],[C][=C][Branch2][Ring1][P][C][=C][Branch2][Ring1][Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][NH1][Ring2][Ring1][C][C][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][#C],0.90919,7.59184,-2.739056127568864,2.9910333157,9.1789659263
c5cc10203k_c5cc10203k2_clean,[Cu],[C][=Branch1][Branch2][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][C],0.497,16.11055,-4.497167454654478,0.4750465734,22.045170255
c5ce00143a_c5ce00143a2_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][Ring1][C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][OH0][OH0],1.36004,4.34036,-4.061732519052285,0.9633615643,3.1007827494
c5ce00211g_c5ce00211g2_clean,[Zn],[C][=N][C][=C][NH1][Ring1][Branch1],1.23913,4.21403,-4.800083089138021,0.2340916464,3.5442727491
c5ce00326a_c5ce00326a2_clean,[Cu],[OH0][C][=Branch1][C][=O][C@@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@H1][Branch1][=Branch2][C@H1][Ring1][#Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.40454,4.2118400000000005,-3.8919426262161454,0.9153881709,2.3992438982
c5ce00388a_c5ce00388a2_clean,[Hg][Cu],[N][=C][C][=CH0][C][=C][Ring1][=Branch1],0.8378979999999999,7.71846,-4.945616791694523,0.1733295459,11.6038526741
c5ce00690b_c5ce00690b2_clean,[Cd],[C][=N][C][=C][N][Ring1][Branch1][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][=N][C][=C][Ring1][Branch1],1.3325900000000002,3.79792,-2.1712705188258443,3.630368466,2.3230789217
c5ce00724k_c5ce00724k2_clean,[Cu],[C][=N][N][=C][N][Ring1][Branch1][NH0][NH0][N][C][=N][N][=C][Ring1][Branch1],0.896573,6.9173,-4.219969431262856,0.938652701,10.7559609385
c5ce00767d_c5ce00767d2_clean,[Zn],[C][=C][N][C][=C][CH0][Ring1][=Branch1][C][=C][C][=Branch1][S][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][Ring1][N][C][=C][Branch1][P][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][Branch1][C][OH0][Branch1][C][OH0][OH0][S][Branch1][C][OH0][Branch1][C][OH0][OH0],1.32297,4.45569,-2.2874917195995086,3.1281003344,3.2565183604
c5ce00807g_c5ce00807g3_clean,[Zn],[C][=N][C][=C][N][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][C][=C][Ring1][Branch1],1.30654,4.87409,-0.4942410793464444,3.7796589238,2.6109158946
c5ce00862j_c5ce00862j2_clean,[Zn],[C][=Branch1][C][=O][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],1.02623,7.29772,-3.995489469820673,1.0092265039,6.4549171072
c5ce00886g_c5ce00886g2_clean,[Zn],[C][=C][C][Branch2][#Branch1][Ring2][C][#C][C][=C][C][=Branch2][Branch1][Branch1][=C][Branch2][Ring1][S][C][C@@H1][C][=C][Branch2][Ring1][Ring1][C@H1][Branch1][=Branch1][C][Ring1][#Branch2][=Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring2][Ring2][=Branch1][C][=C][Ring1][#Branch2][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring2][Branch1][Branch1][C][=Branch1][C][=O][OH0],0.911359,7.85348,-3.4877292875068746,1.6317550312,7.8755734671
c5ce00969c_c5ce00969c2_clean,[Cd],[C][=Branch1][Branch2][=C][N][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][#C][C][C][=Branch1][C][=O][N][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S],0.921685,11.20184,-2.050210041085537,3.1982092878,9.0832473148
c5ce01076d_c5ce01076d2_clean,[Cu],[N][C][C][C][N][C][C][N][C][C][C][N][C][C][Ring1][=C],0.8082619999999999,6.54867,-3.5574151976799007,2.3770077678,8.7796363762
c5ce01087j_c5ce01087j2_clean,[Co],[OH0][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][P][=Branch1][C][=O][Branch1][C][OH0][OH0][C][=C][Branch1][N][C][=Branch1][Ring2][=C][Ring1][#Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.5998100000000002,4.23185,-3.1695075667509114,1.4231146608,1.4249286801
c5ce01521a_c5ce01521a1_clean,[Cd],[C][=Branch1][C][=O][Branch2][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/N][=N][/C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],1.28048,5.43906,-3.544372591538355,1.6487477337,4.1714237826
c5ce01594d_c5ce01594d3_clean,[Cu],[P@][=Branch1][C][=O][Branch2][Ring1][=Branch1][C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][Branch1][C][OH0][O][C][C],1.25899,4.2592,-2.840736678580704,2.4611261858,3.5173105509
c5ce01912e_c5ce01912e2_clean,[Cd],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][C][O][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][N],0.845992,7.56303,-3.843953879655861,1.6644609697,10.2027751313
c5ce02194d_c5ce02194d2_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1],0.95198,6.92785,-4.083423939746429,0.9955235433,7.2957081306
c5ce02277k_c5ce02277k2_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring1][Ring1][C][N][C][=C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][N][=N][Ring1][O][OH0],1.19142,5.983140000000001,-4.819226321867829,0.2349974013,3.7813746512
c5ce02367j_c5ce02367j2_clean,[Tb],[C][=Branch2][Ring1][#Branch2][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.31197,7.41666,-2.785076715105103,3.8258866132,3.8407977954
c5ce02473k_c5ce02473k2_clean,[Co],[C][N][Branch1][=Branch1][C][=C][N][=Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][C][=C][Ring1][Branch1],0.501992,8.14195,-2.7284859796649927,5.4552572351,20.5438375511
c5dt00578g_c5dt00578g2_clean,[Co],[C][=N][C][=C][N][Ring1][Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][S][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][N][=C][Ring1][Branch1][O][Ring1][#C],1.17515,4.00934,-0.699354525128062,2.6493785163,3.4792275955
c5dt01446h_c5dt01446h2_clean,[Cu],[C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][/N][=N][/C][=C][N][=C][C][=C][Ring1][=Branch1],1.17213,4.71682,-3.453173657228487,3.0989663972,7.3443707957
c5dt01620g_c5dt01620g2_clean,[Rh],[C][=Branch1][C][=O][Branch2][Ring2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][Branch1][P][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][F][F][OH0],1.11876,8.91007,-3.315892848178554,2.0470660616,5.9553241485
c5dt02132d_c5dt02132d2_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring1][P][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],1.21276,5.37533,-2.6227320064226967,3.3076890199,5.5803323851
c5dt02624e_c5dt02624e2_clean,[Mn],[C][Branch1][O][/C][=C][/C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=N][C][=C][Ring1][=C],0.632617,7.14796,-3.914973575971719,1.5247701252,16.8026927198
c5dt02672e_c5dt02672e2_clean,[Zn],[C][=C][Branch1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.21507,5.52533,-4.131161670956391,1.0338864644,5.3787208431
c5dt03038b_c5dt03038b2_clean,[Cd],[C][=Branch1][C][=O][Branch2][Ring2][P][C][=C][C][=Branch2][Ring2][=Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][CH0][=CH0][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],1.49819,6.32747,-3.073902556324073,4.4664371884000005,6.2136012125
c5dt03185k_c5dt03185k2_clean,[Pd],[N][=C][C][Branch2][Ring1][C][C][NH1][N][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=Ring1][O][=C][C][=C][Ring1][P],0.7694759999999999,9.8183,-4.285224436971009,0.7494712119,13.2220447403
c5dt03344f_c5dt03344f2_clean,[Zn][Cu],[C][Branch1][P][N][C][C][C][N][C][Branch1][Ring1][C][O][Branch1][Ring1][C][O][C][OH0][Branch1][Ring1][C][O][Branch1][Ring1][C][OH0][C][O],1.2510400000000002,6.42727,-2.285478287630444,2.6653987034,4.5268682545
c5dt04033g_c5dt04033g2_clean,[La],[C][=Branch2][Ring1][=N][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][=Branch2][S][Branch1][C][OH0][Branch1][C][OH0][OH0][C][=Branch1][Ring2][=C][Ring1][O][OH0][S][Branch1][C][OH0][Branch1][C][OH0][OH0],2.16666,4.17054,-1.838090216522153,1.4143754105,1.0096340391
c5dt04095g_c5dt04095g2_clean,[Mg],[C][=Branch1][C][=O][C][=Branch1][C][=O][CH1][C][=Branch1][C][=O][C][=Branch1][C][=O][CH1][Ring1][#Branch2],0.727953,8.41453,-3.195079948644932,7.4808812878,9.3397136005
C5DT04820F_c5dt04820f2_clean,[K][Mn],[As][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][C][OH0][OH0],1.1582,10.55406,-4.485416389642652,0.4274763938,5.7435067841
c5gc02393a_c5gc02393a2_clean,[Cd],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch2][Ring2][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring1][=Branch2],1.33709,5.4044,-3.3908123320374592,2.0896305535,4.6716881557
c5nj00223k_c5nj00223k1_clean,[Fe],[OH0][S][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][Branch1][C][OH0][Branch1][C][OH0][OH0][Branch1][C][OH0][OH0],0.784385,6.58916,-3.0949195411046486,6.504930868,11.2824537174
c5nj01005e_c5nj01005e2_clean,[Zn],[C][Branch2][Ring1][=Branch2][S][C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][#Branch1],1.19117,5.29331,-3.492996018606465,2.6906816211,5.0966084841
c5nj01899d_c5nj01899d2_clean,[Mo],[C][=Branch2][Ring1][=N][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][Ring1][=Branch1][CH1][NH0][NH0][C][=Branch1][C][=S][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][OH0],1.41614,4.9636,-2.520326815455884,2.6135483025,2.4256508519
c5nj01930c_c5nj01930c2_clean,[Nd],[OH0][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][S],1.35969,5.64911,-1.0853786872771896,2.3735938450000003,4.2108140845
c5nj02907d_c5nj02907d2_clean,[V],[C][=C][C][NH1][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=N][C][=Ring1][Branch2][C][=C][Ring1][N],1.22196,5.39289,-0.1029400606605805,3.9803130811,3.0288114381
c5nj03632a_c5nj03632a2_clean,[Pb],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][C][=C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][Ring2][=C][Ring1][S][C],1.5498500000000002,4.32654,-2.8842996435889243,1.6691511481,3.2596793547000003
c5nr06930k_c5nr06930k2_clean,[Ag][Au],[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][P][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1.97473,7.28736,-4.774874298189383,0.2320483547,2.4308848694
c5ra04381f_c5ra04381f2_clean,[Cd],[C][=N][N][Branch1][Branch1][C][=N][Ring1][Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N],1.12723,5.2178,-2.5938108031717424,3.8515148605,5.3474260552
c5ra26283f_c5ra26283f2_clean,[Co][Eu],[NH0][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][=N][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][NH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.31836,4.83718,-1.4846362220883789,3.5111571392,3.1827236317
c5ra26357c_c5ra26357c2_clean,[Cu],[C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][Branch2][Ring2][#C][N][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][=Branch1][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][OH0][C],1.01114,10.6111,-4.275006907929076,0.7483347005000001,7.2835674683
c5sc04408a_c5sc04408a2_clean,[Co][W],[Sb][Branch1][C][OH0][Branch1][C][OH0][OH0],2.44948,11.36912,-5.15944540808036,0.0864464927,2.4357993009
c5ta04552e_c5ta04552e2_clean,[Zn],[C][=Branch1][C][=O][Branch2][=Branch1][Ring2][C][=C][C][Branch2][Ring2][P][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][N][C][=Branch1][Branch1][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][P][OH0],1.42683,6.07552,-3.231954185897583,2.0903228782,3.9886324904
c6cc00862c_c6cc00862c2_clean,[Cu],[C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=N][Ring1][N],0.932782,8.00553,-4.058044065442686,1.3238784133,10.0190726543
c6cc02494g_c6cc02494g6_clean,[Mn],[C][=Branch2][Ring1][Branch1][=C][Branch1][C][SH0][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][#Branch1][SH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.02922,11.73822,-3.939192655713911,1.6713978938,7.9904332754
c6cc03026b_c6cc03026b2_clean,[Na],[O][C@H1][Branch2][Ring2][C][O][C][=C][C][=C][Branch2][Ring1][Branch1][O][C@H1][O][C@@H1][Branch1][=N][C@@H1][Branch1][C][O][C@H1][Branch1][C][OH0][C@@H1][Ring1][Branch2][O][C][O][C][=C][Ring2][Ring1][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][N][C][O],1.28989,4.7360500000000005,-3.960225110184029,1.1245701061,3.1462757514
c6cc09566f_c6cc09566f2_clean,[K][Cd],[C][=N][N][CH1][N][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=Branch2][Ring2][#Branch1][=C][Branch2][Ring1][C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][CH1][N][=C][N][Ring1][Branch1][\C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][CH1][N][Ring1][Branch1][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=N][N][CH1][Ring1][Branch1],1.11478,5.46468,-3.529921899402587,2.5036679448,5.3037712589
c6ce00082g_c6ce00082g2_clean,[Cu],[N][N][Branch2][Ring1][#Branch1][C][=C][Branch1][Ring2][C][=Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][N][N][=C][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],0.985614,7.18369,-4.276584557483249,0.8469109574,8.2659055854
